#OTU ID	Taxonomy	BRK01R009	BRK01R237	BRK02R237	BRK03R009	BRK03R237	BRK04R009	BRK04R237	BRK05R009	BRK05R237	BRK06R009	BRK06R237	BRK07R009	BRK07R237	BRK08R009	BRK08R237	BRK09R009	BRK09R237	BRK100R237	BRK101R237	BRK102R237	BRK103R237	BRK104R237	BRK105R237	BRK106R237	BRK107R237	BRK108R237	BRK109R237	BRK10R009	BRK10R237	BRK110R237	BRK111R237	BRK112R237	BRK113R237	BRK114R237	BRK115R237	BRK116R237	BRK117R237	BRK118R237	BRK119R237	BRK11R237	BRK120R237	BRK121R237	BRK122R237	BRK123R237	BRK124R237	BRK125R237	BRK126R237	BRK127R237	BRK128R237	BRK129R237	BRK12R009	BRK12R237	BRK130R237	BRK131R237	BRK132R237	BRK133R237	BRK134R237	BRK135R237	BRK136R237	BRK137R237	BRK138R237	BRK139R237	BRK13R009	BRK13R237	BRK140R237	BRK141R237	BRK142R237	BRK143R237	BRK144R237	BRK14R009	BRK14R237	BRK15R009	BRK15R237	BRK16R009	BRK16R237	BRK17R009	BRK17R237	BRK18R009	BRK18R237	BRK19R009	BRK19R237	BRK20R009	BRK20R237	BRK21R009	BRK21R237	BRK22R009	BRK22R237	BRK23R009	BRK23R237	BRK24R009	BRK25R009	BRK25R237	BRK26R009	BRK26R237	BRK27R009	BRK27R237	BRK28R009	BRK28R237	BRK29R237	BRK30R009	BRK30R237	BRK31R009	BRK31R237	BRK32R009	BRK32R237	BRK33R009	BRK33R237	BRK34R009	BRK34R237	BRK35R009	BRK35R237	BRK36R009	BRK36R237	BRK37R009	BRK37R237	BRK38R237	BRK39R009	BRK39R237	BRK40R009	BRK40R237	BRK41R009	BRK41R237	BRK42R009	BRK42R237	BRK43R009	BRK43R237	BRK44R009	BRK44R237	BRK45R009	BRK45R237	BRK46R009	BRK46R237	BRK47R237	BRK48R009	BRK49R009	BRK49R237	BRK50R009	BRK50R237	BRK51R009	BRK51R237	BRK52R009	BRK52R237	BRK53R009	BRK53R237	BRK54R009	BRK54R237	BRK55R237	BRK56R009	BRK56R237	BRK57R237	BRK58R009	BRK58R237	BRK59R237	BRK60R237	BRK61R237	BRK62R237	BRK63R237	BRK64R237	BRK65R237	BRK66R237	BRK67R237	BRK68R237	BRK69R237	BRK70R237	BRK71R237	BRK73R237	BRK74R237	BRK75R237	BRK76R237	BRK77R237	BRK78R237	BRK79R237	BRK80R237	BRK81R237	BRK82R237	BRK83R237	BRK84R237	BRK85R237	BRK86R237	BRK87R237	BRK88R237	BRK89R237	BRK90R237	BRK91R237	BRK92R237	BRK93R237	BRK94R237	BRK95R237	BRK97R237	BRK98R237	BRK99R237
OTU_848	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	3	0	1	0	4	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_849	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella_cibaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_850	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_pyogenes	4	0	0	2	0	22	0	28	0	53	0	52	0	124	0	102	0	0	5	0	1	0	0	0	0	0	0	5	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	32	0	41	2	98	1	171	0	210	0	4	0	0	0	4	1	5	0	24	2	34	28	0	44	0	33	0	7	0	1	1	0	15	0	23	0	66	0	112	2	121	0	161	0	1	0	0	4	0	16	1	30	0	27	0	54	0	179	0	92	0	3	1	0	0	13	0	19	0	25	0	23	1	14	0	32	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1
OTU_851	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus_lactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
OTU_852	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Clostridium]_innocuum_group	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	1	2	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_853	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter_freundii	0	16	4	0	0	0	4	0	1	0	0	0	0	0	0	0	0	2	0	4	0	0	2	0	0	3	5	0	1	2	0	0	5	2	6	1	0	0	0	1	0	5	1	8	4	0	4	2	3	0	0	0	0	0	0	1	0	6	1	0	1	3	0	9	4	2	17	1	0	0	2	0	10	0	1	0	0	0	0	0	4	0	3	0	9	0	1	0	8	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	1	0	0	0	17	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	11	0	0	0	0	0	3	0	1	0	0	0	0	0	3	2	0	9	3	26	5	5	1	0	0	0	0	0	1	22	0	0	0	1	0	0	1	2	2	4	1	1	12	19	6
OTU_854	k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0	0	0	0	0	0	0	3	0	12	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	0	13	0	3	0	2	0	0	0	0	0	0	0	2	0	2	0	5	1	0	1	0	0	0	0	0	0	0	0	0	0	4	0	9	0	4	0	1	0	1	0	0	0	0	1	0	0	0	2	0	4	0	5	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_855	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_elsdenii	40	0	0	1	0	0	0	5	0	6	0	3	0	9	0	6	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	3	0	3	0	3	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	33	0	0	0	0	1	0	9	0	3	0	3	0	19	0	45	0	44	0	0	1	0	1	0	6	0	5	0	6	0	29	0	12	0	35	0	0	3	0	0	3	0	1	0	1	0	2	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_856	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella	76	537	686	525	127	303	532	257	641	28	8	8	53	13	31	4	57	230	49	71	90	73	69	73	133	119	243	133	513	124	62	55	199	559	54	188	118	43	212	13	48	45	70	122	178	40	204	25	94	43	604	36	45	96	107	87	130	404	202	338	302	296	294	272	246	385	1249	165	1	425	117	46	500	12	258	9	29	28	12	114	204	0	166	1048	579	510	17	410	368	38	9	20	10	14	8	11	64	88	247	867	20	389	32	507	159	54	9	18	28	13	9	13	329	103	348	239	883	43	344	687	272	19	42	15	11	91	15	165	2	29	104	17	406	1068	339	206	431	229	36	113	11	19	5	22	7	18	588	29	255	9	12	22	655	87	21	240	14	14	14	105	201	97	69	729	460	333	775	231	35	72	234	15	27	42	188	536	162	7	8	20	106	13	27	287	255	209	268	383	439	157	171
OTU_857	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_pyogenes	1	0	0	2	0	0	0	1	0	2	0	10	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	14	0	6	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	10	0	2	0	3	0	2	0	0	0	0	0	0	2	0	9	1	20	0	17	0	5	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_858	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__uncultured_bacterium	18	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	20	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	33	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_859	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_amylovorus	23	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	74	0	0	0	21	0	2	0	1	0	0	0	0	0	0	0	0	22	0	0	11	0	2	0	1	0	0	0	0	0	1	0	1	0	52	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	32	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_860	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus_parainfluenzae	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	9	0	1	9	3	19	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	13	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
OTU_861	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__uncultured_bacterium	0	0	1	1	1	0	2	0	0	0	0	0	2	1	0	0	1	39	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	2	0	0	0	0	1	0	4	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	2	0	0	0	1	1	23	0	2	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	2	0	0	0	0	1	0	0	0	1549
OTU_862	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium	1	0	0	1	0	2	0	26	0	44	0	54	0	17	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	71	0	59	0	74	0	14	0	14	0	2	0	0	0	1	0	4	0	1	1	2	0	0	1	0	1	0	0	0	0	2	0	4	0	17	0	55	0	25	0	19	0	18	0	0	0	0	3	0	5	0	21	0	35	0	55	0	15	0	4	0	1	0	0	2	3	0	2	0	3	0	0	0	2	0	1	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_863	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_crispatus	41	0	0	16	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	17	0	4	0	1	0	0	0	0	0	0	0	0	35	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	43	0	0	27	0	4	0	0	0	0	0	0	0	0	0	0	0	58	0	0	18	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
OTU_864	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__uncultured;s__uncultured_bacterium	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_865	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-008;s__uncultured_bacterium	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_866	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__uncultured_bacterium	21	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	25	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_867	Unassigned	1	22	318	1	543	5	324	3	1188	7	10	4	15	3	34	4	14	70	106	38	18	230	20	71	219	144	33	0	401	36	15	16	24	186	7	49	75	6	31	212	11	11	43	74	105	25	67	8	18	26	0	397	5	14	474	5	148	21	224	15	86	10	4	7	2	249	1485	7	1	1	90	5	776	7	210	3	13	6	349	0	581	0	790	0	573	2	55	3	617	4	3	730	6	10	4	13	1	317	377	1	132	4	14	0	26	4	76	3	1952	3	1068	7	66	0	431	585	1	67	3	480	0	1903	5	1812	3	1368	3	681	4	11	0	132	463	2	2	37	1	843	3	10	3	542	3	177	3	20	26	0	1166	760	1	14	11	2725	28	12	16	10	16	40	333	175	10	22	505	106	32	75	422	9	17	3	12	9	147	56	23	11	465	90	486	77	7	31	244	1621	241	515	658	16	102
OTU_868	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__uncultured_bacterium	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_869	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0	0	0	0	0	0	0	7	0	2	0	12	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	9	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	5	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	0	5	0	6	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_870	Unassigned	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	4	0	0	1	0	1	0	3	0	3	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	2	4	3	1	0	7	4	1	0	0	1	0	10	1	1	3	0	1	0	0	6	2	0	0	0	1	2	0	0	0	0	0	0	0	0
OTU_871	Unassigned	0	496	539	0	29	0	352	0	175	0	4	0	6	0	0	0	27	325	1	227	43	3	19	9	28	55	145	0	176	82	6	3	8	8	6	2	2	0	3	1	1	7	21	2	177	17	5	5	8	2	0	5	4	10	31	50	30	846	97	284	56	154	0	782	214	336	743	1	0	0	69	0	269	0	88	0	1	0	0	1	69	0	59	0	572	0	18	0	11	0	0	4	0	4	0	1	0	23	58	0	6	0	8	0	22	0	2	0	2	0	3	0	179	0	164	58	0	28	0	726	0	4	0	6	0	5	0	44	0	8	1	6	10	0	0	9	0	101	0	32	0	2	0	3	0	1	645	7	74	2	0	4	20	15	5	5	4	4	3	24	171	51	4	563	11	567	374	227	14	4	1	9	2	2	134	364	69	2	1	9	24	1	6	207	429	111	58	12	554	1232	245
OTU_872	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae	4	0	0	0	0	0	0	7	0	4	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	3	0	2	0	6	0	6	0	4	0	0	0	1	0	0	0	11	0	3	4	0	3	0	3	0	5	0	0	0	0	0	0	2	0	2	0	3	0	5	0	8	0	6	0	0	0	0	1	0	5	0	6	0	0	0	2	0	3	0	7	0	0	0	0	0	3	0	2	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_873	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium	0	0	0	0	0	0	0	2	0	5	0	8	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	5	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	6	0	4	0	2	0	0	0	0	0	0	0	0	2	0	5	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_874	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
OTU_875	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Lactobacillus_reuteri	11	0	0	14	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	11	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
